"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","FIRNumber","UnitId","DistrictId","DateOfFIR","CrimeType","Status","Latitude","Longitude"
"48211000000117903","48211000000013007","2026-07-22 09:47:59:458","2026-07-22 09:47:59:458","FIR/2026/41688","48211000000074128","48211000000054401","2026-04-18","Burglary","Closed","13.810763","74.62499"
"48211000000117904","48211000000013007","2026-07-22 09:47:59:460","2026-07-22 09:47:59:460","FIR/2026/41689","48211000000074128","48211000000054401","2026-01-30","Vehicle Theft","Chargesheeted","13.779808","74.640779"
"48211000000117905","48211000000013007","2026-07-22 09:47:59:461","2026-07-22 09:47:59:461","FIR/2026/41690","48211000000074128","48211000000054401","2026-06-27","Assault","Chargesheeted","13.812187","74.636293"
"48211000000117906","48211000000013007","2026-07-22 09:47:59:462","2026-07-22 09:47:59:462","FIR/2026/41691","48211000000074128","48211000000054401","2025-09-04","Cybercrime","Under Investigation","13.800301","74.632756"
"48211000000117907","48211000000013007","2026-07-22 09:47:59:464","2026-07-22 09:47:59:464","FIR/2026/41692","48211000000074128","48211000000054401","2025-11-02","Robbery","Chargesheeted","13.812384","74.627823"
"48211000000117908","48211000000013007","2026-07-22 09:47:59:466","2026-07-22 09:47:59:466","FIR/2026/41693","48211000000074128","48211000000054401","2026-01-11","Cybercrime","Under Investigation","13.803922","74.624727"
"48211000000117909","48211000000013007","2026-07-22 09:47:59:467","2026-07-22 09:47:59:467","FIR/2026/41694","48211000000074128","48211000000054401","2025-11-16","Domestic Violence","Chargesheeted","13.803543","74.624144"
"48211000000117910","48211000000013007","2026-07-22 09:47:59:469","2026-07-22 09:47:59:469","FIR/2026/41695","48211000000074128","48211000000054401","2026-01-05","Theft","Closed","13.807022","74.632796"
"48211000000117911","48211000000013007","2026-07-22 09:47:59:470","2026-07-22 09:47:59:470","FIR/2026/41696","48211000000074128","48211000000054401","2025-08-18","Cybercrime","Under Investigation","13.793829","74.624267"
"48211000000117912","48211000000013007","2026-07-22 09:47:59:471","2026-07-22 09:47:59:471","FIR/2026/41697","48211000000074128","48211000000054401","2026-06-12","Theft","Under Investigation","13.790524","74.632714"
"48211000000117913","48211000000013007","2026-07-22 09:47:59:473","2026-07-22 09:47:59:473","FIR/2026/41698","48211000000074128","48211000000054401","2025-10-13","Cybercrime","Under Investigation","13.807393","74.625741"
"48211000000117914","48211000000013007","2026-07-22 09:47:59:475","2026-07-22 09:47:59:475","FIR/2026/41699","48211000000074128","48211000000054401","2025-10-29","Burglary","Chargesheeted","13.79826","74.623881"
"48211000000117915","48211000000013007","2026-07-22 09:47:59:476","2026-07-22 09:47:59:476","FIR/2026/41700","48211000000074128","48211000000054401","2025-11-11","Assault","Closed","13.795169","74.628725"
"48211000000117916","48211000000013007","2026-07-22 09:47:59:478","2026-07-22 09:47:59:478","FIR/2026/41701","48211000000074128","48211000000054401","2025-08-03","Fraud","Under Investigation","13.806103","74.627311"
"48211000000117917","48211000000013007","2026-07-22 09:47:59:479","2026-07-22 09:47:59:479","FIR/2026/41702","48211000000074128","48211000000054401","2026-02-13","Assault","Under Investigation","13.802296","74.622559"
"48211000000117918","48211000000013007","2026-07-22 09:47:59:481","2026-07-22 09:47:59:481","FIR/2026/41703","48211000000074128","48211000000054401","2026-06-27","Burglary","Closed","13.792609","74.627861"
"48211000000117919","48211000000013007","2026-07-22 09:47:59:482","2026-07-22 09:47:59:482","FIR/2026/41704","48211000000074128","48211000000054401","2025-08-25","Fraud","Closed","13.768503","74.639571"
"48211000000117920","48211000000013007","2026-07-22 09:47:59:484","2026-07-22 09:47:59:484","FIR/2026/41705","48211000000074128","48211000000054401","2025-11-17","Chain Snatching","Under Investigation","13.807006","74.624682"
"48211000000117921","48211000000013007","2026-07-22 09:47:59:485","2026-07-22 09:47:59:485","FIR/2026/41706","48211000000074128","48211000000054401","2026-03-14","Extortion","Closed","13.826282","74.622863"
"48211000000117922","48211000000013007","2026-07-22 09:47:59:487","2026-07-22 09:47:59:487","FIR/2026/41707","48211000000074128","48211000000054401","2026-04-18","Cybercrime","Chargesheeted","13.809263","74.623853"
"48211000000117923","48211000000013007","2026-07-22 09:47:59:489","2026-07-22 09:47:59:489","FIR/2026/41708","48211000000074128","48211000000054401","2026-06-12","Burglary","Closed","13.79675","74.629559"
"48211000000117924","48211000000013007","2026-07-22 09:47:59:490","2026-07-22 09:47:59:490","FIR/2026/41709","48211000000074128","48211000000054401","2026-03-20","Burglary","Chargesheeted","13.816845","74.636085"
"48211000000117925","48211000000013007","2026-07-22 09:47:59:492","2026-07-22 09:47:59:492","FIR/2026/41710","48211000000074128","48211000000054401","2026-01-22","Chain Snatching","Under Investigation","13.805898","74.665738"
"48211000000117926","48211000000013007","2026-07-22 09:47:59:493","2026-07-22 09:47:59:493","FIR/2026/41711","48211000000074128","48211000000054401","2026-04-28","Assault","Under Investigation","13.763664","74.64206"
"48211000000117927","48211000000013007","2026-07-22 09:47:59:495","2026-07-22 09:47:59:495","FIR/2026/41712","48211000000074128","48211000000054401","2026-02-21","Burglary","Chargesheeted","13.774274","74.63261"
"48211000000117928","48211000000013007","2026-07-22 09:47:59:497","2026-07-22 09:47:59:497","FIR/2026/41713","48211000000074128","48211000000054401","2025-10-03","Vehicle Theft","Chargesheeted","13.798082","74.630601"
"48211000000117929","48211000000013007","2026-07-22 09:47:59:498","2026-07-22 09:47:59:498","FIR/2026/41714","48211000000074128","48211000000054401","2026-04-24","Robbery","Closed","13.807008","74.621063"
"48211000000117930","48211000000013007","2026-07-22 09:47:59:500","2026-07-22 09:47:59:500","FIR/2026/41715","48211000000074128","48211000000054401","2026-05-09","Domestic Violence","Closed","13.793838","74.627959"
"48211000000117931","48211000000013007","2026-07-22 09:47:59:502","2026-07-22 09:47:59:502","FIR/2026/41716","48211000000074128","48211000000054401","2026-04-10","Assault","Under Investigation","13.814861","74.644562"
"48211000000117932","48211000000013007","2026-07-22 09:47:59:503","2026-07-22 09:47:59:503","FIR/2026/41717","48211000000074128","48211000000054401","2025-08-01","Vehicle Theft","Under Investigation","13.791251","74.626049"
"48211000000117933","48211000000013007","2026-07-22 09:47:59:505","2026-07-22 09:47:59:505","FIR/2026/41718","48211000000074128","48211000000054401","2025-11-07","Cybercrime","Under Investigation","13.808629","74.628563"
"48211000000117934","48211000000013007","2026-07-22 09:47:59:506","2026-07-22 09:47:59:506","FIR/2026/41719","48211000000074128","48211000000054401","2025-11-27","Assault","Under Investigation","13.83468","74.639726"
"48211000000117935","48211000000013007","2026-07-22 09:47:59:508","2026-07-22 09:47:59:508","FIR/2026/41720","48211000000074128","48211000000054401","2026-06-01","Burglary","Under Investigation","13.812929","74.644623"
"48211000000117936","48211000000013007","2026-07-22 09:47:59:509","2026-07-22 09:47:59:509","FIR/2026/41721","48211000000074128","48211000000054401","2026-02-23","Domestic Violence","Under Investigation","13.837289","74.639442"
"48211000000117937","48211000000013007","2026-07-22 09:47:59:511","2026-07-22 09:47:59:511","FIR/2026/41722","48211000000074128","48211000000054401","2026-06-07","Cybercrime","Closed","13.805753","74.623506"
"48211000000117938","48211000000013007","2026-07-22 09:47:59:512","2026-07-22 09:47:59:512","FIR/2026/41723","48211000000074128","48211000000054401","2026-01-06","Assault","Chargesheeted","13.808824","74.629472"
"48211000000117939","48211000000013007","2026-07-22 09:47:59:514","2026-07-22 09:47:59:514","FIR/2026/41724","48211000000074128","48211000000054401","2025-08-21","Cybercrime","Under Investigation","13.776111","74.660434"
"48211000000117940","48211000000013007","2026-07-22 09:47:59:515","2026-07-22 09:47:59:515","FIR/2026/41725","48211000000074128","48211000000054401","2026-05-03","Assault","Under Investigation","13.795651","74.635629"
"48211000000117941","48211000000013007","2026-07-22 09:47:59:516","2026-07-22 09:47:59:516","FIR/2026/41726","48211000000074128","48211000000054401","2026-02-03","Theft","Closed","13.79639","74.628735"
"48211000000117942","48211000000013007","2026-07-22 09:47:59:518","2026-07-22 09:47:59:518","FIR/2026/41727","48211000000074128","48211000000054401","2026-01-19","Assault","Chargesheeted","13.778481","74.646288"
"48211000000117943","48211000000013007","2026-07-22 09:47:59:519","2026-07-22 09:47:59:519","FIR/2026/41728","48211000000074128","48211000000054401","2026-02-09","Burglary","Under Investigation","13.798867","74.628038"
"48211000000117944","48211000000013007","2026-07-22 09:47:59:521","2026-07-22 09:47:59:521","FIR/2026/41729","48211000000074128","48211000000054401","2025-08-28","Chain Snatching","Under Investigation","13.791522","74.632938"
"48211000000117945","48211000000013007","2026-07-22 09:47:59:522","2026-07-22 09:47:59:522","FIR/2026/41730","48211000000074128","48211000000054401","2025-09-16","Burglary","Under Investigation","13.805217","74.624023"
"48211000000117946","48211000000013007","2026-07-22 09:47:59:524","2026-07-22 09:47:59:524","FIR/2026/41731","48211000000074128","48211000000054401","2026-05-28","Cybercrime","Chargesheeted","13.803401","74.627536"
"48211000000117947","48211000000013007","2026-07-22 09:47:59:526","2026-07-22 09:47:59:526","FIR/2026/41732","48211000000074128","48211000000054401","2025-09-05","Fraud","Under Investigation","13.805096","74.65274"
"48211000000117948","48211000000013007","2026-07-22 09:47:59:527","2026-07-22 09:47:59:527","FIR/2026/41733","48211000000074128","48211000000054401","2025-10-15","Burglary","Closed","13.790967","74.634559"
"48211000000117949","48211000000013007","2026-07-22 09:47:59:528","2026-07-22 09:47:59:528","FIR/2026/41734","48211000000074129","48211000000054401","2025-10-26","Theft","Closed","13.00692","75.003194"
"48211000000117950","48211000000013007","2026-07-22 09:47:59:530","2026-07-22 09:47:59:530","FIR/2026/41735","48211000000074129","48211000000054401","2026-06-23","Robbery","Chargesheeted","13.032373","75.053"
"48211000000117951","48211000000013007","2026-07-22 09:47:59:531","2026-07-22 09:47:59:531","FIR/2026/41736","48211000000074129","48211000000054401","2026-01-31","Robbery","Chargesheeted","13.010851","75.008758"
"48211000000117952","48211000000013007","2026-07-22 09:47:59:533","2026-07-22 09:47:59:533","FIR/2026/41737","48211000000074129","48211000000054401","2026-03-15","Robbery","Under Investigation","13.012339","75.020768"
"48211000000117953","48211000000013007","2026-07-22 09:47:59:535","2026-07-22 09:47:59:535","FIR/2026/41738","48211000000074129","48211000000054401","2026-04-13","Fraud","Under Investigation","12.995635","75.005093"
"48211000000117954","48211000000013007","2026-07-22 09:47:59:536","2026-07-22 09:47:59:536","FIR/2026/41739","48211000000074129","48211000000054401","2026-06-14","Assault","Chargesheeted","13.010899","75.018111"
"48211000000117955","48211000000013007","2026-07-22 09:47:59:537","2026-07-22 09:47:59:537","FIR/2026/41740","48211000000074129","48211000000054401","2026-06-14","Extortion","Chargesheeted","12.992701","74.989101"
"48211000000117956","48211000000013007","2026-07-22 09:47:59:539","2026-07-22 09:47:59:539","FIR/2026/41741","48211000000074129","48211000000054401","2025-08-03","Chain Snatching","Chargesheeted","13.034852","75.017293"
"48211000000117957","48211000000013007","2026-07-22 09:47:59:540","2026-07-22 09:47:59:540","FIR/2026/41742","48211000000074129","48211000000054401","2026-05-25","Chain Snatching","Closed","13.023736","74.990761"
"48211000000117958","48211000000013007","2026-07-22 09:47:59:542","2026-07-22 09:47:59:542","FIR/2026/41743","48211000000074129","48211000000054401","2025-09-13","Burglary","Under Investigation","13.006496","75.009073"
"48211000000117959","48211000000013007","2026-07-22 09:47:59:543","2026-07-22 09:47:59:543","FIR/2026/41744","48211000000074129","48211000000054401","2026-04-08","Chain Snatching","Under Investigation","13.003015","75.019842"
"48211000000117960","48211000000013007","2026-07-22 09:47:59:545","2026-07-22 09:47:59:545","FIR/2026/41745","48211000000074129","48211000000054401","2026-05-09","Vehicle Theft","Under Investigation","12.999788","75.005191"
"48211000000117961","48211000000013007","2026-07-22 09:47:59:546","2026-07-22 09:47:59:546","FIR/2026/41746","48211000000074129","48211000000054401","2026-06-22","Fraud","Chargesheeted","12.991701","75.003048"
"48211000000117962","48211000000013007","2026-07-22 09:47:59:548","2026-07-22 09:47:59:548","FIR/2026/41747","48211000000074129","48211000000054401","2026-07-14","Cybercrime","Closed","13.009623","75.013467"
"48211000000117963","48211000000013007","2026-07-22 09:47:59:549","2026-07-22 09:47:59:549","FIR/2026/41748","48211000000074129","48211000000054401","2026-03-26","Assault","Under Investigation","12.987984","75.005638"
"48211000000117964","48211000000013007","2026-07-22 09:47:59:551","2026-07-22 09:47:59:551","FIR/2026/41749","48211000000074129","48211000000054401","2026-01-10","Extortion","Chargesheeted","12.995387","74.995926"
"48211000000117965","48211000000013007","2026-07-22 09:47:59:552","2026-07-22 09:47:59:552","FIR/2026/41750","48211000000074129","48211000000054401","2026-03-09","Fraud","Chargesheeted","13.01096","75.019211"
"48211000000117966","48211000000013007","2026-07-22 09:47:59:553","2026-07-22 09:47:59:553","FIR/2026/41751","48211000000074129","48211000000054401","2026-06-21","Theft","Under Investigation","13.00036","75.016036"
"48211000000117967","48211000000013007","2026-07-22 09:47:59:555","2026-07-22 09:47:59:555","FIR/2026/41752","48211000000074129","48211000000054401","2025-12-08","Burglary","Under Investigation","13.007689","75.023733"
"48211000000117968","48211000000013007","2026-07-22 09:47:59:556","2026-07-22 09:47:59:556","FIR/2026/41753","48211000000074129","48211000000054401","2026-03-12","Cybercrime","Chargesheeted","13.001795","75.004126"
"48211000000117969","48211000000013007","2026-07-22 09:47:59:558","2026-07-22 09:47:59:558","FIR/2026/41754","48211000000074129","48211000000054401","2025-12-05","Vehicle Theft","Under Investigation","13.022264","75.026343"
"48211000000117970","48211000000013007","2026-07-22 09:47:59:559","2026-07-22 09:47:59:559","FIR/2026/41755","48211000000074129","48211000000054401","2025-11-10","Vehicle Theft","Under Investigation","13.007144","75.011883"
"48211000000117971","48211000000013007","2026-07-22 09:47:59:561","2026-07-22 09:47:59:561","FIR/2026/41756","48211000000074129","48211000000054401","2026-01-15","Chain Snatching","Chargesheeted","13.010518","75.021352"
"48211000000117972","48211000000013007","2026-07-22 09:47:59:562","2026-07-22 09:47:59:562","FIR/2026/41757","48211000000074129","48211000000054401","2026-06-16","Theft","Closed","13.003956","75.007023"
"48211000000117973","48211000000013007","2026-07-22 09:47:59:563","2026-07-22 09:47:59:563","FIR/2026/41758","48211000000074129","48211000000054401","2026-03-22","Burglary","Under Investigation","13.003926","75.004771"
"48211000000117974","48211000000013007","2026-07-22 09:47:59:565","2026-07-22 09:47:59:565","FIR/2026/41759","48211000000074129","48211000000054401","2025-12-08","Burglary","Closed","12.98896","74.995046"
"48211000000117975","48211000000013007","2026-07-22 09:47:59:566","2026-07-22 09:47:59:566","FIR/2026/41760","48211000000074129","48211000000054401","2026-04-08","Vehicle Theft","Chargesheeted","12.996373","75.013102"
"48211000000117976","48211000000013007","2026-07-22 09:47:59:568","2026-07-22 09:47:59:568","FIR/2026/41761","48211000000074129","48211000000054401","2025-11-08","Assault","Chargesheeted","13.008533","75.008804"
"48211000000117977","48211000000013007","2026-07-22 09:47:59:570","2026-07-22 09:47:59:570","FIR/2026/41762","48211000000074129","48211000000054401","2026-01-15","Chain Snatching","Under Investigation","13.004318","75.01074"
"48211000000117978","48211000000013007","2026-07-22 09:47:59:571","2026-07-22 09:47:59:571","FIR/2026/41763","48211000000074129","48211000000054401","2025-12-31","Theft","Chargesheeted","13.005495","75.010205"
"48211000000117979","48211000000013007","2026-07-22 09:47:59:572","2026-07-22 09:47:59:572","FIR/2026/41764","48211000000074129","48211000000054401","2025-12-25","Domestic Violence","Chargesheeted","13.022201","75.008448"
"48211000000117980","48211000000013007","2026-07-22 09:47:59:574","2026-07-22 09:47:59:574","FIR/2026/41765","48211000000074129","48211000000054401","2025-10-14","Chain Snatching","Under Investigation","12.991949","74.9981"
"48211000000117981","48211000000013007","2026-07-22 09:47:59:575","2026-07-22 09:47:59:575","FIR/2026/41766","48211000000074129","48211000000054401","2026-03-24","Theft","Chargesheeted","13.011025","75.00983"
"48211000000117982","48211000000013007","2026-07-22 09:47:59:577","2026-07-22 09:47:59:577","FIR/2026/41767","48211000000074129","48211000000054401","2025-12-31","Theft","Under Investigation","13.01175","75.024689"
"48211000000117983","48211000000013007","2026-07-22 09:47:59:578","2026-07-22 09:47:59:578","FIR/2026/41768","48211000000074129","48211000000054401","2025-09-21","Fraud","Chargesheeted","13.02955","74.988943"
"48211000000117984","48211000000013007","2026-07-22 09:47:59:580","2026-07-22 09:47:59:580","FIR/2026/41769","48211000000074129","48211000000054401","2026-05-20","Fraud","Chargesheeted","13.014417","75.017093"
"48211000000117985","48211000000013007","2026-07-22 09:47:59:581","2026-07-22 09:47:59:581","FIR/2026/41770","48211000000074129","48211000000054401","2026-01-22","Burglary","Chargesheeted","12.997701","75.006896"
"48211000000117986","48211000000013007","2026-07-22 09:47:59:583","2026-07-22 09:47:59:583","FIR/2026/41771","48211000000074129","48211000000054401","2026-04-14","Assault","Chargesheeted","13.015049","75.006521"
"48211000000117987","48211000000013007","2026-07-22 09:47:59:584","2026-07-22 09:47:59:584","FIR/2026/41772","48211000000074129","48211000000054401","2025-09-25","Assault","Chargesheeted","13.020386","75.032909"
"48211000000117988","48211000000013007","2026-07-22 09:47:59:586","2026-07-22 09:47:59:586","FIR/2026/41773","48211000000074129","48211000000054401","2026-04-14","Burglary","Under Investigation","12.995559","75.002127"
"48211000000117989","48211000000013007","2026-07-22 09:47:59:587","2026-07-22 09:47:59:587","FIR/2026/41774","48211000000074129","48211000000054401","2025-08-07","Fraud","Closed","13.012173","75.006599"
"48211000000117990","48211000000013007","2026-07-22 09:47:59:589","2026-07-22 09:47:59:589","FIR/2026/41775","48211000000074129","48211000000054401","2026-05-12","Assault","Under Investigation","13.040778","75.033573"
"48211000000117991","48211000000013007","2026-07-22 09:47:59:590","2026-07-22 09:47:59:590","FIR/2026/41776","48211000000074129","48211000000054401","2025-11-19","Domestic Violence","Chargesheeted","13.011599","75.009871"
"48211000000117992","48211000000013007","2026-07-22 09:47:59:592","2026-07-22 09:47:59:592","FIR/2026/41777","48211000000074129","48211000000054401","2025-09-21","Chain Snatching","Closed","12.994519","75.009348"
"48211000000117993","48211000000013007","2026-07-22 09:47:59:593","2026-07-22 09:47:59:593","FIR/2026/41778","48211000000074129","48211000000054401","2025-09-29","Assault","Under Investigation","13.00829","75.006322"
"48211000000117994","48211000000013007","2026-07-22 09:47:59:594","2026-07-22 09:47:59:594","FIR/2026/41779","48211000000074129","48211000000054401","2026-04-28","Fraud","Closed","13.000455","75.020682"
"48211000000117995","48211000000013007","2026-07-22 09:47:59:596","2026-07-22 09:47:59:596","FIR/2026/41780","48211000000074129","48211000000054401","2026-07-01","Domestic Violence","Under Investigation","13.013424","75.018081"
"48211000000117996","48211000000013007","2026-07-22 09:47:59:597","2026-07-22 09:47:59:597","FIR/2026/41781","48211000000074129","48211000000054401","2025-10-15","Domestic Violence","Chargesheeted","12.991724","75.001326"
"48211000000117997","48211000000013007","2026-07-22 09:47:59:598","2026-07-22 09:47:59:598","FIR/2026/41782","48211000000074129","48211000000054401","2026-07-13","Theft","Chargesheeted","13.000734","75.024326"
"48211000000117998","48211000000013007","2026-07-22 09:47:59:600","2026-07-22 09:47:59:600","FIR/2026/41783","48211000000074129","48211000000054401","2026-06-14","Theft","Under Investigation","13.013499","75.01629"
"48211000000117999","48211000000013007","2026-07-22 09:47:59:601","2026-07-22 09:47:59:601","FIR/2026/41784","48211000000074129","48211000000054401","2025-09-25","Theft","Under Investigation","13.008295","75.009825"
"48211000000118000","48211000000013007","2026-07-22 09:47:59:603","2026-07-22 09:47:59:603","FIR/2026/41785","48211000000074129","48211000000054401","2025-12-20","Burglary","Chargesheeted","13.005686","75.022368"
"48211000000118001","48211000000013007","2026-07-22 09:47:59:604","2026-07-22 09:47:59:604","FIR/2026/41786","48211000000074129","48211000000054401","2026-03-20","Cybercrime","Closed","12.993976","75.008007"
"48211000000118002","48211000000013007","2026-07-22 09:47:59:606","2026-07-22 09:47:59:606","FIR/2026/41787","48211000000074129","48211000000054401","2026-05-03","Vehicle Theft","Chargesheeted","13.009768","75.01946"
"48211000000118003","48211000000013007","2026-07-22 09:47:59:607","2026-07-22 09:47:59:607","FIR/2026/41788","48211000000074129","48211000000054401","2026-01-15","Vehicle Theft","Chargesheeted","13.001721","75.018575"
"48211000000118004","48211000000013007","2026-07-22 09:47:59:608","2026-07-22 09:47:59:608","FIR/2026/41789","48211000000074129","48211000000054401","2025-10-05","Assault","Under Investigation","12.995069","75.018127"
"48211000000118005","48211000000013007","2026-07-22 09:47:59:610","2026-07-22 09:47:59:610","FIR/2026/41790","48211000000074129","48211000000054401","2026-06-28","Cybercrime","Chargesheeted","13.02224","75.018431"
"48211000000118006","48211000000013007","2026-07-22 09:47:59:611","2026-07-22 09:47:59:611","FIR/2026/41791","48211000000074129","48211000000054401","2026-03-27","Theft","Chargesheeted","12.996881","75.023281"
"48211000000118007","48211000000013007","2026-07-22 09:47:59:613","2026-07-22 09:47:59:613","FIR/2026/41792","48211000000074129","48211000000054401","2025-12-27","Theft","Chargesheeted","13.038986","75.027992"
"48211000000118008","48211000000013007","2026-07-22 09:47:59:614","2026-07-22 09:47:59:614","FIR/2026/41793","48211000000074129","48211000000054401","2025-08-13","Robbery","Closed","13.009535","75.012866"
"48211000000118009","48211000000013007","2026-07-22 09:47:59:615","2026-07-22 09:47:59:615","FIR/2026/41794","48211000000074129","48211000000054401","2026-06-07","Assault","Under Investigation","13.033465","75.034781"
"48211000000118010","48211000000013007","2026-07-22 09:47:59:617","2026-07-22 09:47:59:617","FIR/2026/41795","48211000000074129","48211000000054401","2025-11-14","Chain Snatching","Under Investigation","13.00307","75.02203"
"48211000000118011","48211000000013007","2026-07-22 09:47:59:618","2026-07-22 09:47:59:618","FIR/2026/41796","48211000000074129","48211000000054401","2026-04-28","Cybercrime","Under Investigation","13.006721","75.012522"
"48211000000118012","48211000000013007","2026-07-22 09:47:59:620","2026-07-22 09:47:59:620","FIR/2026/41797","48211000000074129","48211000000054401","2026-03-06","Assault","Closed","13.031266","75.035932"
"48211000000118013","48211000000013007","2026-07-22 09:47:59:621","2026-07-22 09:47:59:621","FIR/2026/41798","48211000000074129","48211000000054401","2026-02-27","Robbery","Closed","13.013981","75.013412"
"48211000000118014","48211000000013007","2026-07-22 09:47:59:622","2026-07-22 09:47:59:622","FIR/2026/41799","48211000000074129","48211000000054401","2026-06-26","Assault","Under Investigation","13.0005","75.019966"
"48211000000118015","48211000000013007","2026-07-22 09:47:59:624","2026-07-22 09:47:59:624","FIR/2026/41800","48211000000074129","48211000000054401","2026-01-20","Vehicle Theft","Chargesheeted","13.008252","75.019442"
"48211000000118016","48211000000013007","2026-07-22 09:47:59:625","2026-07-22 09:47:59:625","FIR/2026/41801","48211000000074129","48211000000054401","2025-12-27","Cybercrime","Under Investigation","13.002331","75.017364"
"48211000000118017","48211000000013007","2026-07-22 09:47:59:627","2026-07-22 09:47:59:627","FIR/2026/41802","48211000000074129","48211000000054401","2026-07-12","Assault","Chargesheeted","12.999611","75.013436"
"48211000000118018","48211000000013007","2026-07-22 09:47:59:628","2026-07-22 09:47:59:628","FIR/2026/41803","48211000000074129","48211000000054401","2025-12-24","Extortion","Under Investigation","12.999031","74.995508"
"48211000000118019","48211000000013007","2026-07-22 09:47:59:630","2026-07-22 09:47:59:630","FIR/2026/41804","48211000000074129","48211000000054401","2025-10-01","Theft","Under Investigation","13.002524","75.009245"
"48211000000118020","48211000000013007","2026-07-22 09:47:59:631","2026-07-22 09:47:59:631","FIR/2026/41805","48211000000074129","48211000000054401","2025-12-16","Theft","Chargesheeted","13.007997","75.009976"
"48211000000118021","48211000000013007","2026-07-22 09:47:59:633","2026-07-22 09:47:59:633","FIR/2026/41806","48211000000074129","48211000000054401","2026-03-21","Extortion","Under Investigation","12.998042","75.016741"
"48211000000118022","48211000000013007","2026-07-22 09:47:59:634","2026-07-22 09:47:59:634","FIR/2026/41807","48211000000074129","48211000000054401","2025-10-25","Vehicle Theft","Closed","13.023218","75.013554"
"48211000000118023","48211000000013007","2026-07-22 09:47:59:636","2026-07-22 09:47:59:636","FIR/2026/41808","48211000000074129","48211000000054401","2026-05-19","Chain Snatching","Under Investigation","13.020446","75.039451"
"48211000000118024","48211000000013007","2026-07-22 09:47:59:637","2026-07-22 09:47:59:637","FIR/2026/41809","48211000000074129","48211000000054401","2026-05-16","Robbery","Closed","12.997506","75.017077"
"48211000000118025","48211000000013007","2026-07-22 09:47:59:638","2026-07-22 09:47:59:638","FIR/2026/41810","48211000000074129","48211000000054401","2026-05-14","Vehicle Theft","Chargesheeted","13.000169","75.015581"
"48211000000118026","48211000000013007","2026-07-22 09:47:59:640","2026-07-22 09:47:59:640","FIR/2026/41811","48211000000074129","48211000000054401","2026-03-24","Assault","Closed","13.012969","75.010934"
"48211000000118027","48211000000013007","2026-07-22 09:47:59:641","2026-07-22 09:47:59:641","FIR/2026/41812","48211000000074129","48211000000054401","2025-12-03","Theft","Closed","12.991645","75.005647"
"48211000000118028","48211000000013007","2026-07-22 09:47:59:643","2026-07-22 09:47:59:643","FIR/2026/41813","48211000000074129","48211000000054401","2025-10-16","Theft","Under Investigation","12.99961","75.01308"
"48211000000118029","48211000000013007","2026-07-22 09:47:59:644","2026-07-22 09:47:59:644","FIR/2026/41814","48211000000074129","48211000000054401","2026-06-13","Assault","Closed","12.995252","75.018112"
"48211000000118030","48211000000013007","2026-07-22 09:47:59:646","2026-07-22 09:47:59:646","FIR/2026/41815","48211000000074129","48211000000054401","2025-08-01","Theft","Under Investigation","13.009489","75.004682"
"48211000000118031","48211000000013007","2026-07-22 09:47:59:647","2026-07-22 09:47:59:647","FIR/2026/41816","48211000000074129","48211000000054401","2025-12-07","Vehicle Theft","Under Investigation","13.004247","75.009383"
"48211000000118032","48211000000013007","2026-07-22 09:47:59:648","2026-07-22 09:47:59:648","FIR/2026/41817","48211000000074129","48211000000054401","2025-10-15","Cybercrime","Under Investigation","13.00821","75.007647"
"48211000000118033","48211000000013007","2026-07-22 09:47:59:650","2026-07-22 09:47:59:650","FIR/2026/41818","48211000000074129","48211000000054401","2025-08-16","Robbery","Chargesheeted","13.02716","74.984299"
"48211000000118034","48211000000013007","2026-07-22 09:47:59:651","2026-07-22 09:47:59:651","FIR/2026/41819","48211000000074129","48211000000054401","2026-03-11","Fraud","Chargesheeted","13.013323","75.017795"
"48211000000118035","48211000000013007","2026-07-22 09:47:59:653","2026-07-22 09:47:59:653","FIR/2026/41820","48211000000074129","48211000000054401","2026-01-13","Assault","Under Investigation","12.992784","75.006595"
"48211000000118036","48211000000013007","2026-07-22 09:47:59:654","2026-07-22 09:47:59:654","FIR/2026/41821","48211000000074129","48211000000054401","2026-03-26","Assault","Closed","13.008559","75.012605"
"48211000000118037","48211000000013007","2026-07-22 09:47:59:655","2026-07-22 09:47:59:655","FIR/2026/41822","48211000000074129","48211000000054401","2025-09-14","Assault","Chargesheeted","13.005982","75.023997"
"48211000000118038","48211000000013007","2026-07-22 09:47:59:657","2026-07-22 09:47:59:657","FIR/2026/41823","48211000000074129","48211000000054401","2025-08-25","Chain Snatching","Under Investigation","13.008721","75.001442"
"48211000000118039","48211000000013007","2026-07-22 09:47:59:658","2026-07-22 09:47:59:658","FIR/2026/41824","48211000000074129","48211000000054401","2025-09-26","Cybercrime","Closed","12.995612","75.0146"
"48211000000118040","48211000000013007","2026-07-22 09:47:59:660","2026-07-22 09:47:59:660","FIR/2026/41825","48211000000074129","48211000000054401","2026-02-26","Fraud","Closed","13.014986","75.001727"
"48211000000118041","48211000000013007","2026-07-22 09:47:59:661","2026-07-22 09:47:59:661","FIR/2026/41826","48211000000074129","48211000000054401","2026-05-04","Fraud","Chargesheeted","13.021577","75.04439"
"48211000000118042","48211000000013007","2026-07-22 09:47:59:662","2026-07-22 09:47:59:662","FIR/2026/41827","48211000000074129","48211000000054401","2025-08-19","Domestic Violence","Under Investigation","13.000242","75.004661"
