"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","CameraName","Latitude","Longitude","DistrictId","Status","InstalledDate","UnitId"
"48211000000130763","48211000000013007","2026-07-22 14:32:46:396","2026-07-22 14:32:46:396","Ramanagara School Zone Cam 6","13.123052","77.166379","48211000000054398","Active","2022-02-12","48211000000074106"
"48211000000130764","48211000000013007","2026-07-22 14:32:46:398","2026-07-22 14:32:46:398","Kanakapura School Zone Cam 1","12.609194","77.147473","48211000000054398","Active","2025-08-20","48211000000074108"
"48211000000130765","48211000000013007","2026-07-22 14:32:46:399","2026-07-22 14:32:46:399","Kanakapura Bus Stand Cam 2","12.593468","77.118539","48211000000054398","Active","2021-12-06","48211000000074108"
"48211000000130766","48211000000013007","2026-07-22 14:32:46:401","2026-07-22 14:32:46:401","Channapattana Church Cam 1","12.751061","77.593419","48211000000054398","Inactive","2019-12-12","48211000000074109"
"48211000000130767","48211000000013007","2026-07-22 14:32:46:402","2026-07-22 14:32:46:402","Harohalli College Cam 1","12.864679","77.321311","48211000000054398","Active","2023-08-19","48211000000074110"
"48211000000130768","48211000000013007","2026-07-22 14:32:46:403","2026-07-22 14:32:46:403","Harohalli College Cam 2","12.864646","77.310436","48211000000054398","Active","2020-11-16","48211000000074110"
"48211000000130769","48211000000013007","2026-07-22 14:32:46:405","2026-07-22 14:32:46:405","Harohalli Bus Stand Cam 3","12.842619","77.308612","48211000000054398","Inactive","2021-12-18","48211000000074110"
"48211000000130770","48211000000013007","2026-07-22 14:32:46:406","2026-07-22 14:32:46:406","Harohalli Hospital Cam 4","12.858677","77.322108","48211000000054398","Active","2024-05-04","48211000000074110"
"48211000000130771","48211000000013007","2026-07-22 14:32:46:407","2026-07-22 14:32:46:407","Shivamogga Stadium Cam 1","14.339892","74.987028","48211000000054399","Active","2023-04-05","48211000000074111"
"48211000000130772","48211000000013007","2026-07-22 14:32:46:409","2026-07-22 14:32:46:409","Shivamogga Temple Cam 2","14.349421","74.970656","48211000000054399","Active","2023-11-16","48211000000074111"
"48211000000130773","48211000000013007","2026-07-22 14:32:46:410","2026-07-22 14:32:46:410","Shivamogga College Cam 3","14.342275","74.979652","48211000000054399","Active","2022-07-17","48211000000074111"
"48211000000130774","48211000000013007","2026-07-22 14:32:46:412","2026-07-22 14:32:46:412","Shivamogga Market Cam 4","14.32813","74.972884","48211000000054399","Active","2024-12-16","48211000000074111"
"48211000000130775","48211000000013007","2026-07-22 14:32:46:413","2026-07-22 14:32:46:413","Shivamogga Residential Cam 5","14.33955","74.989742","48211000000054399","Active","2026-04-24","48211000000074111"
"48211000000130776","48211000000013007","2026-07-22 14:32:46:414","2026-07-22 14:32:46:414","Shivamogga Temple Cam 6","14.354342","74.972163","48211000000054399","Active","2021-11-11","48211000000074111"
"48211000000130777","48211000000013007","2026-07-22 14:32:46:416","2026-07-22 14:32:46:416","Shivamogga Mosque Cam 7","14.349064","74.970985","48211000000054399","Active","2021-09-17","48211000000074111"
"48211000000130778","48211000000013007","2026-07-22 14:32:46:417","2026-07-22 14:32:46:417","Shivamogga Court Complex Cam 8","14.33606","74.969044","48211000000054399","Active","2021-01-06","48211000000074111"
"48211000000130779","48211000000013007","2026-07-22 14:32:46:419","2026-07-22 14:32:46:419","Shivamogga Market Cam 9","14.342697","74.984706","48211000000054399","Active","2019-02-18","48211000000074111"
"48211000000130780","48211000000013007","2026-07-22 14:32:46:420","2026-07-22 14:32:46:420","Shivamogga Government Office Cam 10","14.341305","74.972677","48211000000054399","Active","2021-06-17","48211000000074111"
"48211000000130781","48211000000013007","2026-07-22 14:32:46:422","2026-07-22 14:32:46:422","Shivamogga Market Cam 11","14.354119","74.97933","48211000000054399","Inactive","2020-01-12","48211000000074111"
"48211000000130782","48211000000013007","2026-07-22 14:32:46:423","2026-07-22 14:32:46:423","Shivamogga Stadium Cam 12","14.341845","74.978684","48211000000054399","Active","2025-09-21","48211000000074111"
"48211000000130783","48211000000013007","2026-07-22 14:32:46:424","2026-07-22 14:32:46:424","Shivamogga School Zone Cam 13","14.332369","74.976693","48211000000054399","Active","2025-10-12","48211000000074111"
"48211000000130784","48211000000013007","2026-07-22 14:32:46:426","2026-07-22 14:32:46:426","Shivamogga Stadium Cam 14","14.340607","74.978268","48211000000054399","Active","2021-01-26","48211000000074111"
"48211000000130785","48211000000013007","2026-07-22 14:32:46:427","2026-07-22 14:32:46:427","Shivamogga Temple Cam 15","14.328669","74.974452","48211000000054399","Active","2026-05-29","48211000000074111"
"48211000000130786","48211000000013007","2026-07-22 14:32:46:428","2026-07-22 14:32:46:428","Shivamogga Stadium Cam 16","14.330737","74.969394","48211000000054399","Active","2023-10-15","48211000000074111"
"48211000000130787","48211000000013007","2026-07-22 14:32:46:430","2026-07-22 14:32:46:430","Sagara Hospital Cam 1","13.889967","75.807793","48211000000054399","Active","2022-02-09","48211000000074112"
"48211000000130788","48211000000013007","2026-07-22 14:32:46:431","2026-07-22 14:32:46:431","Sagara Bus Stand Cam 2","13.886194","75.802384","48211000000054399","Active","2021-11-23","48211000000074112"
"48211000000130789","48211000000013007","2026-07-22 14:32:46:433","2026-07-22 14:32:46:433","Sagara College Cam 3","13.89587","75.813701","48211000000054399","Active","2021-04-01","48211000000074112"
"48211000000130790","48211000000013007","2026-07-22 14:32:46:434","2026-07-22 14:32:46:434","Sagara College Cam 4","13.886818","75.821895","48211000000054399","Active","2025-01-23","48211000000074112"
"48211000000130791","48211000000013007","2026-07-22 14:32:46:435","2026-07-22 14:32:46:435","Sagara Government Office Cam 5","13.891412","75.81926","48211000000054399","Active","2023-12-14","48211000000074112"
"48211000000130792","48211000000013007","2026-07-22 14:32:46:437","2026-07-22 14:32:46:437","Sagara School Zone Cam 6","13.884177","75.828964","48211000000054399","Active","2021-10-23","48211000000074112"
"48211000000130793","48211000000013007","2026-07-22 14:32:46:438","2026-07-22 14:32:46:438","Sagara College Cam 7","13.876498","75.833648","48211000000054399","Active","2026-03-07","48211000000074112"
"48211000000130794","48211000000013007","2026-07-22 14:32:46:440","2026-07-22 14:32:46:440","Shikaripura Police HQ Gate Cam 1","13.925981","74.72588","48211000000054399","Inactive","2024-07-02","48211000000074115"
"48211000000130795","48211000000013007","2026-07-22 14:32:46:441","2026-07-22 14:32:46:441","Shikaripura Main Road Junction Cam 2","13.940988","74.703332","48211000000054399","Active","2019-10-15","48211000000074115"
"48211000000130796","48211000000013007","2026-07-22 14:32:46:442","2026-07-22 14:32:46:442","Shikaripura Main Road Junction Cam 3","13.935127","74.724997","48211000000054399","Active","2024-05-28","48211000000074115"
"48211000000130797","48211000000013007","2026-07-22 14:32:46:444","2026-07-22 14:32:46:444","Soraba Government Office Cam 1","13.950825","75.23245","48211000000054399","Active","2019-08-15","48211000000074116"
"48211000000130798","48211000000013007","2026-07-22 14:32:46:445","2026-07-22 14:32:46:445","Soraba School Zone Cam 2","13.930865","75.260351","48211000000054399","Active","2022-10-24","48211000000074116"
"48211000000130799","48211000000013007","2026-07-22 14:32:46:447","2026-07-22 14:32:46:447","Soraba Mosque Cam 3","13.934962","75.24436","48211000000054399","Active","2021-04-11","48211000000074116"
"48211000000130800","48211000000013007","2026-07-22 14:32:46:448","2026-07-22 14:32:46:448","Soraba Residential Cam 4","13.935481","75.250141","48211000000054399","Active","2022-05-09","48211000000074116"
"48211000000130801","48211000000013007","2026-07-22 14:32:46:449","2026-07-22 14:32:46:449","Soraba Government Office Cam 5","13.925016","75.259017","48211000000054399","Active","2024-06-15","48211000000074116"
"48211000000130802","48211000000013007","2026-07-22 14:32:46:451","2026-07-22 14:32:46:451","Soraba Main Road Junction Cam 6","13.933092","75.244844","48211000000054399","Active","2019-05-27","48211000000074116"
"48211000000130803","48211000000013007","2026-07-22 14:32:46:452","2026-07-22 14:32:46:452","Tirthahalli Residential Cam 1","14.546894","75.254376","48211000000054399","Active","2025-01-23","48211000000074117"
"48211000000130804","48211000000013007","2026-07-22 14:32:46:454","2026-07-22 14:32:46:454","Tirthahalli Church Cam 2","14.52454","75.23773","48211000000054399","Active","2019-03-09","48211000000074117"
"48211000000130805","48211000000013007","2026-07-22 14:32:46:455","2026-07-22 14:32:46:455","Tirthahalli Mosque Cam 3","14.524799","75.253509","48211000000054399","Active","2023-07-19","48211000000074117"
"48211000000130806","48211000000013007","2026-07-22 14:32:46:457","2026-07-22 14:32:46:457","Tirthahalli Government Office Cam 4","14.522019","75.253665","48211000000054399","Active","2025-01-06","48211000000074117"
"48211000000130807","48211000000013007","2026-07-22 14:32:46:458","2026-07-22 14:32:46:458","Tirthahalli Stadium Cam 5","14.522907","75.249656","48211000000054399","Active","2020-08-02","48211000000074117"
"48211000000130808","48211000000013007","2026-07-22 14:32:46:460","2026-07-22 14:32:46:460","Tirthahalli Stadium Cam 6","14.525827","75.263993","48211000000054399","Active","2019-07-07","48211000000074117"
"48211000000130809","48211000000013007","2026-07-22 14:32:46:461","2026-07-22 14:32:46:461","Tirthahalli Market Cam 7","14.520114","75.249346","48211000000054399","Active","2019-07-24","48211000000074117"
"48211000000130810","48211000000013007","2026-07-22 14:32:46:463","2026-07-22 14:32:46:463","Tumakuru Police HQ Gate Cam 1","14.1745","77.206387","48211000000054400","Active","2025-08-17","48211000000074118"
"48211000000130811","48211000000013007","2026-07-22 14:32:46:464","2026-07-22 14:32:46:464","Tumakuru School Zone Cam 2","14.165916","77.195586","48211000000054400","Active","2025-11-26","48211000000074118"
"48211000000130812","48211000000013007","2026-07-22 14:32:46:466","2026-07-22 14:32:46:466","Tumakuru Residential Cam 3","14.163492","77.196383","48211000000054400","Active","2023-07-05","48211000000074118"
"48211000000130813","48211000000013007","2026-07-22 14:32:46:467","2026-07-22 14:32:46:467","Tumakuru Police HQ Gate Cam 4","14.166066","77.200506","48211000000054400","Active","2022-08-10","48211000000074118"
"48211000000130814","48211000000013007","2026-07-22 14:32:46:469","2026-07-22 14:32:46:469","Tumakuru Mosque Cam 5","14.153792","77.198888","48211000000054400","Inactive","2020-12-11","48211000000074118"
"48211000000130815","48211000000013007","2026-07-22 14:32:46:470","2026-07-22 14:32:46:470","Tumakuru Hospital Cam 6","14.170604","77.199218","48211000000054400","Active","2020-11-19","48211000000074118"
"48211000000130816","48211000000013007","2026-07-22 14:32:46:471","2026-07-22 14:32:46:471","Tumakuru College Cam 7","14.163143","77.18415","48211000000054400","Active","2025-07-11","48211000000074118"
"48211000000130817","48211000000013007","2026-07-22 14:32:46:473","2026-07-22 14:32:46:473","Tumakuru Church Cam 8","14.167249","77.195697","48211000000054400","Active","2023-03-21","48211000000074118"
"48211000000130818","48211000000013007","2026-07-22 14:32:46:474","2026-07-22 14:32:46:474","Tumakuru College Cam 9","14.168098","77.208089","48211000000054400","Active","2019-01-30","48211000000074118"
"48211000000130819","48211000000013007","2026-07-22 14:32:46:476","2026-07-22 14:32:46:476","Tumakuru Government Office Cam 10","14.168407","77.197688","48211000000054400","Active","2022-03-08","48211000000074118"
"48211000000130820","48211000000013007","2026-07-22 14:32:46:477","2026-07-22 14:32:46:477","Tumakuru Mosque Cam 11","14.160546","77.197603","48211000000054400","Active","2020-06-03","48211000000074118"
"48211000000130821","48211000000013007","2026-07-22 14:32:46:478","2026-07-22 14:32:46:478","Tumakuru Railway Junction Cam 12","14.164287","77.192945","48211000000054400","Active","2021-09-06","48211000000074118"
"48211000000130822","48211000000013007","2026-07-22 14:32:46:480","2026-07-22 14:32:46:480","Tumakuru Market Cam 13","14.157125","77.183091","48211000000054400","Active","2024-08-09","48211000000074118"
"48211000000130823","48211000000013007","2026-07-22 14:32:46:481","2026-07-22 14:32:46:481","Tumakuru Church Cam 14","14.172075","77.203856","48211000000054400","Active","2022-11-25","48211000000074118"
"48211000000130824","48211000000013007","2026-07-22 14:32:46:483","2026-07-22 14:32:46:483","Tumakuru Court Complex Cam 15","14.164452","77.188597","48211000000054400","Active","2024-12-11","48211000000074118"
"48211000000130825","48211000000013007","2026-07-22 14:32:46:484","2026-07-22 14:32:46:484","Tumakuru Church Cam 16","14.156096","77.183161","48211000000054400","Active","2025-01-19","48211000000074118"
"48211000000130826","48211000000013007","2026-07-22 14:32:46:485","2026-07-22 14:32:46:485","Chikkanayakanahalli Temple Cam 1","12.752402","77.073808","48211000000054400","Inactive","2020-04-06","48211000000074119"
"48211000000130827","48211000000013007","2026-07-22 14:32:46:487","2026-07-22 14:32:46:487","Chikkanayakanahalli Stadium Cam 2","12.750535","77.076123","48211000000054400","Active","2020-12-23","48211000000074119"
"48211000000130828","48211000000013007","2026-07-22 14:32:46:488","2026-07-22 14:32:46:488","Chikkanayakanahalli Market Cam 3","12.765331","77.086666","48211000000054400","Active","2022-03-13","48211000000074119"
"48211000000130829","48211000000013007","2026-07-22 14:32:46:490","2026-07-22 14:32:46:490","Chikkanayakanahalli Police HQ Gate Cam 4","12.771732","77.083361","48211000000054400","Active","2024-01-31","48211000000074119"
"48211000000130830","48211000000013007","2026-07-22 14:32:46:491","2026-07-22 14:32:46:491","Chikkanayakanahalli Stadium Cam 5","12.766038","77.083343","48211000000054400","Active","2020-10-09","48211000000074119"
"48211000000130831","48211000000013007","2026-07-22 14:32:46:492","2026-07-22 14:32:46:492","Kunigal Court Complex Cam 1","13.574736","76.389935","48211000000054400","Active","2025-08-24","48211000000074120"
"48211000000130832","48211000000013007","2026-07-22 14:32:46:494","2026-07-22 14:32:46:494","Kunigal Main Road Junction Cam 2","13.5761","76.367435","48211000000054400","Active","2022-08-27","48211000000074120"
"48211000000130833","48211000000013007","2026-07-22 14:32:46:495","2026-07-22 14:32:46:495","Kunigal Court Complex Cam 3","13.573048","76.383272","48211000000054400","Active","2023-08-17","48211000000074120"
"48211000000130834","48211000000013007","2026-07-22 14:32:46:497","2026-07-22 14:32:46:497","Kunigal Court Complex Cam 4","13.583549","76.364869","48211000000054400","Active","2025-07-24","48211000000074120"
"48211000000130835","48211000000013007","2026-07-22 14:32:46:498","2026-07-22 14:32:46:498","Kunigal Hospital Cam 5","13.562813","76.387838","48211000000054400","Active","2025-11-01","48211000000074120"
"48211000000130836","48211000000013007","2026-07-22 14:32:46:500","2026-07-22 14:32:46:500","Madhugiri Court Complex Cam 1","13.449914","77.24039","48211000000054400","Active","2022-01-09","48211000000074121"
"48211000000130837","48211000000013007","2026-07-22 14:32:46:501","2026-07-22 14:32:46:501","Madhugiri Main Road Junction Cam 2","13.450971","77.252001","48211000000054400","Active","2022-02-23","48211000000074121"
"48211000000130838","48211000000013007","2026-07-22 14:32:46:502","2026-07-22 14:32:46:502","Madhugiri College Cam 3","13.445238","77.250621","48211000000054400","Active","2022-11-08","48211000000074121"
"48211000000130839","48211000000013007","2026-07-22 14:32:46:504","2026-07-22 14:32:46:504","Madhugiri Hospital Cam 4","13.45246","77.247311","48211000000054400","Active","2026-02-26","48211000000074121"
"48211000000130840","48211000000013007","2026-07-22 14:32:46:505","2026-07-22 14:32:46:505","Madhugiri Police HQ Gate Cam 5","13.43571","77.267029","48211000000054400","Active","2021-07-29","48211000000074121"
"48211000000130841","48211000000013007","2026-07-22 14:32:46:506","2026-07-22 14:32:46:506","Tipturu College Cam 1","13.914825","76.773415","48211000000054400","Active","2022-02-17","48211000000074123"
"48211000000130842","48211000000013007","2026-07-22 14:32:46:508","2026-07-22 14:32:46:508","Tipturu Church Cam 2","13.895979","76.768926","48211000000054400","Active","2022-09-02","48211000000074123"
"48211000000130843","48211000000013007","2026-07-22 14:32:46:509","2026-07-22 14:32:46:509","Tipturu Stadium Cam 3","13.90547","76.770967","48211000000054400","Active","2020-09-02","48211000000074123"
"48211000000130844","48211000000013007","2026-07-22 14:32:46:511","2026-07-22 14:32:46:511","Tipturu Residential Cam 4","13.883557","76.786242","48211000000054400","Active","2019-06-14","48211000000074123"
"48211000000130845","48211000000013007","2026-07-22 14:32:46:512","2026-07-22 14:32:46:512","Tipturu Railway Junction Cam 5","13.873631","76.766845","48211000000054400","Inactive","2024-12-15","48211000000074123"
"48211000000130846","48211000000013007","2026-07-22 14:32:46:513","2026-07-22 14:32:46:513","Gubbi Court Complex Cam 1","13.471735","76.789925","48211000000054400","Active","2019-02-20","48211000000074124"
"48211000000130847","48211000000013007","2026-07-22 14:32:46:515","2026-07-22 14:32:46:515","Gubbi Court Complex Cam 2","13.474933","76.794734","48211000000054400","Active","2022-04-26","48211000000074124"
"48211000000130848","48211000000013007","2026-07-22 14:32:46:516","2026-07-22 14:32:46:516","Gubbi Market Cam 3","13.466254","76.813639","48211000000054400","Active","2022-06-02","48211000000074124"
"48211000000130849","48211000000013007","2026-07-22 14:32:46:518","2026-07-22 14:32:46:518","Gubbi Police HQ Gate Cam 4","13.467212","76.804477","48211000000054400","Active","2019-04-10","48211000000074124"
"48211000000130850","48211000000013007","2026-07-22 14:32:46:519","2026-07-22 14:32:46:519","Gubbi Hospital Cam 5","13.471254","76.786073","48211000000054400","Active","2023-07-19","48211000000074124"
"48211000000130851","48211000000013007","2026-07-22 14:32:46:521","2026-07-22 14:32:46:521","Gubbi Government Office Cam 6","13.463281","76.811065","48211000000054400","Active","2026-02-07","48211000000074124"
"48211000000130852","48211000000013007","2026-07-22 14:32:46:522","2026-07-22 14:32:46:522","Gubbi Residential Cam 7","13.466268","76.80808","48211000000054400","Active","2022-09-25","48211000000074124"
"48211000000130853","48211000000013007","2026-07-22 14:32:46:523","2026-07-22 14:32:46:523","Koratagere Police HQ Gate Cam 1","13.80307","77.416901","48211000000054400","Active","2021-04-28","48211000000074125"
"48211000000130854","48211000000013007","2026-07-22 14:32:46:525","2026-07-22 14:32:46:525","Koratagere Stadium Cam 2","13.802192","77.43408","48211000000054400","Active","2019-08-13","48211000000074125"
"48211000000130855","48211000000013007","2026-07-22 14:32:46:526","2026-07-22 14:32:46:526","Koratagere Bus Stand Cam 3","13.78734","77.428205","48211000000054400","Active","2020-03-30","48211000000074125"
"48211000000130856","48211000000013007","2026-07-22 14:32:46:527","2026-07-22 14:32:46:527","Koratagere Market Cam 4","13.795414","77.409454","48211000000054400","Active","2020-12-18","48211000000074125"
"48211000000130857","48211000000013007","2026-07-22 14:32:46:529","2026-07-22 14:32:46:529","Pavagada Court Complex Cam 1","13.146406","77.036113","48211000000054400","Active","2022-10-03","48211000000074126"
"48211000000130858","48211000000013007","2026-07-22 14:32:46:530","2026-07-22 14:32:46:530","Pavagada College Cam 2","13.151384","77.040677","48211000000054400","Active","2025-07-04","48211000000074126"
"48211000000130859","48211000000013007","2026-07-22 14:32:46:532","2026-07-22 14:32:46:532","Pavagada Mosque Cam 3","13.129101","77.030622","48211000000054400","Active","2021-07-12","48211000000074126"
"48211000000130860","48211000000013007","2026-07-22 14:32:46:533","2026-07-22 14:32:46:533","Pavagada Railway Junction Cam 4","13.143549","77.042444","48211000000054400","Active","2022-02-09","48211000000074126"
"48211000000130861","48211000000013007","2026-07-22 14:32:46:534","2026-07-22 14:32:46:534","Pavagada College Cam 5","13.148746","77.035626","48211000000054400","Active","2024-11-27","48211000000074126"
"48211000000130862","48211000000013007","2026-07-22 14:32:46:536","2026-07-22 14:32:46:536","Pavagada Railway Junction Cam 6","13.151349","77.017654","48211000000054400","Active","2024-12-22","48211000000074126"
"48211000000130863","48211000000013007","2026-07-22 14:32:46:538","2026-07-22 14:32:46:538","Pavagada Bus Stand Cam 7","13.153887","77.016641","48211000000054400","Active","2019-09-26","48211000000074126"
"48211000000130864","48211000000013007","2026-07-22 14:32:46:540","2026-07-22 14:32:46:540","Turuvekere Hospital Cam 1","13.73195","77.111625","48211000000054400","Active","2019-11-12","48211000000074127"
"48211000000130865","48211000000013007","2026-07-22 14:32:46:541","2026-07-22 14:32:46:541","Turuvekere Main Road Junction Cam 2","13.733133","77.112779","48211000000054400","Active","2020-09-08","48211000000074127"
"48211000000130866","48211000000013007","2026-07-22 14:32:46:543","2026-07-22 14:32:46:543","Turuvekere Government Office Cam 3","13.728149","77.093075","48211000000054400","Inactive","2023-09-03","48211000000074127"
"48211000000130867","48211000000013007","2026-07-22 14:32:46:545","2026-07-22 14:32:46:545","Turuvekere Hospital Cam 4","13.725082","77.091468","48211000000054400","Active","2023-09-17","48211000000074127"
"48211000000130868","48211000000013007","2026-07-22 14:32:46:546","2026-07-22 14:32:46:546","Turuvekere Temple Cam 5","13.722816","77.106867","48211000000054400","Active","2019-04-01","48211000000074127"
"48211000000130869","48211000000013007","2026-07-22 14:32:46:548","2026-07-22 14:32:46:548","Udupi Bus Stand Cam 1","13.800772","74.619063","48211000000054401","Active","2022-11-05","48211000000074128"
"48211000000130870","48211000000013007","2026-07-22 14:32:46:550","2026-07-22 14:32:46:550","Udupi College Cam 2","13.792086","74.635411","48211000000054401","Active","2024-12-11","48211000000074128"
"48211000000130871","48211000000013007","2026-07-22 14:32:46:551","2026-07-22 14:32:46:551","Udupi Temple Cam 3","13.807041","74.619665","48211000000054401","Active","2022-06-09","48211000000074128"
"48211000000130872","48211000000013007","2026-07-22 14:32:46:553","2026-07-22 14:32:46:553","Udupi College Cam 4","13.805216","74.63272","48211000000054401","Active","2022-03-26","48211000000074128"
"48211000000130873","48211000000013007","2026-07-22 14:32:46:554","2026-07-22 14:32:46:554","Udupi Bus Stand Cam 5","13.806093","74.64519","48211000000054401","Active","2020-11-12","48211000000074128"
"48211000000130874","48211000000013007","2026-07-22 14:32:46:556","2026-07-22 14:32:46:556","Udupi Railway Junction Cam 6","13.810933","74.638392","48211000000054401","Active","2020-12-19","48211000000074128"
"48211000000130875","48211000000013007","2026-07-22 14:32:46:558","2026-07-22 14:32:46:558","Udupi Government Office Cam 7","13.789694","74.627975","48211000000054401","Active","2020-10-22","48211000000074128"
"48211000000130876","48211000000013007","2026-07-22 14:32:46:560","2026-07-22 14:32:46:560","Udupi Bus Stand Cam 8","13.803423","74.63674","48211000000054401","Active","2023-12-11","48211000000074128"
"48211000000130877","48211000000013007","2026-07-22 14:32:46:561","2026-07-22 14:32:46:561","Udupi Railway Junction Cam 9","13.806307","74.634639","48211000000054401","Active","2022-07-22","48211000000074128"
"48211000000130878","48211000000013007","2026-07-22 14:32:46:563","2026-07-22 14:32:46:563","Udupi College Cam 10","13.815146","74.642669","48211000000054401","Active","2020-10-27","48211000000074128"
"48211000000130879","48211000000013007","2026-07-22 14:32:46:565","2026-07-22 14:32:46:565","Udupi Market Cam 11","13.808419","74.639338","48211000000054401","Active","2024-08-07","48211000000074128"
"48211000000130880","48211000000013007","2026-07-22 14:32:46:567","2026-07-22 14:32:46:567","Udupi Stadium Cam 12","13.798421","74.645049","48211000000054401","Active","2019-01-18","48211000000074128"
"48211000000130881","48211000000013007","2026-07-22 14:32:46:568","2026-07-22 14:32:46:568","Udupi Railway Junction Cam 13","13.797939","74.617376","48211000000054401","Active","2022-04-25","48211000000074128"
"48211000000130882","48211000000013007","2026-07-22 14:32:46:570","2026-07-22 14:32:46:570","Udupi Mosque Cam 14","13.809882","74.63094","48211000000054401","Active","2025-06-07","48211000000074128"
"48211000000130883","48211000000013007","2026-07-22 14:32:46:572","2026-07-22 14:32:46:572","Udupi Main Road Junction Cam 15","13.792143","74.636313","48211000000054401","Active","2023-12-16","48211000000074128"
"48211000000130884","48211000000013007","2026-07-22 14:32:46:573","2026-07-22 14:32:46:573","Kapu Hospital Cam 1","12.997127","75.026932","48211000000054401","Active","2020-04-23","48211000000074129"
"48211000000130885","48211000000013007","2026-07-22 14:32:46:575","2026-07-22 14:32:46:575","Kapu Church Cam 2","13.010819","75.007435","48211000000054401","Active","2023-01-03","48211000000074129"
"48211000000130886","48211000000013007","2026-07-22 14:32:46:577","2026-07-22 14:32:46:577","Kundapura Mosque Cam 1","13.756084","74.92383","48211000000054401","Active","2019-04-03","48211000000074132"
"48211000000130887","48211000000013007","2026-07-22 14:32:46:579","2026-07-22 14:32:46:579","Kundapura Government Office Cam 2","13.766185","74.922579","48211000000054401","Active","2019-12-24","48211000000074132"
"48211000000130888","48211000000013007","2026-07-22 14:32:46:581","2026-07-22 14:32:46:581","Kundapura College Cam 3","13.781246","74.903616","48211000000054401","Active","2025-10-14","48211000000074132"
"48211000000130889","48211000000013007","2026-07-22 14:32:46:582","2026-07-22 14:32:46:582","Kundapura Government Office Cam 4","13.771686","74.93258","48211000000054401","Active","2020-08-28","48211000000074132"
"48211000000130890","48211000000013007","2026-07-22 14:32:46:584","2026-07-22 14:32:46:584","Kundapura Residential Cam 5","13.774793","74.90653","48211000000054401","Active","2022-03-11","48211000000074132"
"48211000000130891","48211000000013007","2026-07-22 14:32:46:586","2026-07-22 14:32:46:586","Kundapura College Cam 6","13.774969","74.918591","48211000000054401","Active","2019-12-25","48211000000074132"
"48211000000130892","48211000000013007","2026-07-22 14:32:46:588","2026-07-22 14:32:46:588","Hebri College Cam 1","13.225023","75.141646","48211000000054401","Active","2023-10-03","48211000000074133"
"48211000000130893","48211000000013007","2026-07-22 14:32:46:590","2026-07-22 14:32:46:590","Hebri Church Cam 2","13.225001","75.141981","48211000000054401","Active","2019-12-19","48211000000074133"
"48211000000130894","48211000000013007","2026-07-22 14:32:46:591","2026-07-22 14:32:46:591","Hebri Church Cam 3","13.219632","75.155355","48211000000054401","Active","2022-10-05","48211000000074133"
"48211000000130895","48211000000013007","2026-07-22 14:32:46:593","2026-07-22 14:32:46:593","Hebri Mosque Cam 4","13.216207","75.157928","48211000000054401","Active","2019-01-28","48211000000074133"
"48211000000130896","48211000000013007","2026-07-22 14:32:46:595","2026-07-22 14:32:46:595","Hebri Residential Cam 5","13.211853","75.164582","48211000000054401","Active","2024-03-07","48211000000074133"
"48211000000130897","48211000000013007","2026-07-22 14:32:46:596","2026-07-22 14:32:46:596","Brahmavara Temple Cam 1","13.257113","74.92865","48211000000054401","Active","2019-06-22","48211000000074134"
"48211000000130898","48211000000013007","2026-07-22 14:32:46:598","2026-07-22 14:32:46:598","Brahmavara Police HQ Gate Cam 2","13.278565","74.920261","48211000000054401","Active","2025-04-09","48211000000074134"
"48211000000130899","48211000000013007","2026-07-22 14:32:46:599","2026-07-22 14:32:46:599","Brahmavara Mosque Cam 3","13.277464","74.9291","48211000000054401","Inactive","2021-12-11","48211000000074134"
"48211000000130900","48211000000013007","2026-07-22 14:32:46:601","2026-07-22 14:32:46:601","Karwara Temple Cam 1","14.526892","74.539924","48211000000054402","Active","2024-07-07","48211000000074135"
"48211000000130901","48211000000013007","2026-07-22 14:32:46:602","2026-07-22 14:32:46:602","Karwara Market Cam 2","14.513187","74.528427","48211000000054402","Active","2022-02-09","48211000000074135"
"48211000000130902","48211000000013007","2026-07-22 14:32:46:603","2026-07-22 14:32:46:603","Karwara Police HQ Gate Cam 3","14.52727","74.552657","48211000000054402","Active","2025-07-08","48211000000074135"
"48211000000130903","48211000000013007","2026-07-22 14:32:46:605","2026-07-22 14:32:46:605","Sirsi College Cam 1","15.487303","74.281399","48211000000054402","Active","2020-05-04","48211000000074136"
"48211000000130904","48211000000013007","2026-07-22 14:32:46:606","2026-07-22 14:32:46:606","Sirsi Market Cam 2","15.493032","74.294545","48211000000054402","Active","2020-10-29","48211000000074136"
"48211000000130905","48211000000013007","2026-07-22 14:32:46:608","2026-07-22 14:32:46:608","Sirsi College Cam 3","15.511798","74.303733","48211000000054402","Active","2020-07-08","48211000000074136"
"48211000000130906","48211000000013007","2026-07-22 14:32:46:609","2026-07-22 14:32:46:609","Joida Bus Stand Cam 1","15.054331","75.061884","48211000000054402","Inactive","2022-04-09","48211000000074137"
"48211000000130907","48211000000013007","2026-07-22 14:32:46:610","2026-07-22 14:32:46:610","Joida Railway Junction Cam 2","15.055828","75.078782","48211000000054402","Active","2026-01-16","48211000000074137"
"48211000000130908","48211000000013007","2026-07-22 14:32:46:612","2026-07-22 14:32:46:612","Joida Mosque Cam 3","15.062784","75.070947","48211000000054402","Active","2022-08-14","48211000000074137"
